character,move_name,alt_names,guard,properties,damage,chip_damage,meter_on_hit,meter_on_whiff,on_hit_advantage,on_hit_effect,on_block,startup,active,recovery,hitstun,blockstun,hitstop,on_pushblock,footer,thumbnail_url,footer_url,move_category,undizzy
UMBRELLA,SALT GRINDER OVERSTUFFED,"OVERSTUFFED SALT GRINDER,OVERSTUFFED GRINDER,GRINDER OVERSTUFFED,BITE OVERSTUFFED,OVERSTUFFED BITE,236LP OVERSTUFFED,236 LP OVERSTUFFED,236LP OVERSTUFFED,QCFLP OVERSTUFFED,QCF LP OVERSTUFFED,QCFLP OVERSTUFFED,QCF.LP OVERSTUFFED,OVERSTUFFED 236LP,OVERSTUFFED 236 LP,OVERSTUFFED 236LP,OVERSTUFFED QCFLP,OVERSTUFFED QCF LP,OVERSTUFFED QCFLP,OVERSTUFFED QCF.LP",Mid,"Hit Grab, 
55% Damage Scaling","[500, 50, 50, 50, 50]",[150],"['3', '\n1', '1', '1', '1']",['2.5'],,"Stagger
OR Soft KD",-23,[24],[2],[42],['nan'],[19],['N/A (7 on block)'],,"['Mashing LP & HP or left & right cause Hungern to grind up to 10 additional times, filling the Hungern Bar each hit. The move will end prematurely if the Hungern bar is filled.\n', 'The damage of each hit is determined by the initial Hungern state, so if used while Satiated and Hungern turns Overstuffed, additional hits will still deal Satiated damage.']",https://wiki.gbl.gg/images/c/c2/SG_umb_qcflp_hb.png,https://wiki.gbl.gg/images/6/65/SG_umb_qcflp1_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,SLURP 'N' SLIDE STARVING,"SLURP N' SLIDE STARVING,SLURP N SLIDE STARVING,SLURP AND SLIDE STARVING,SLURP STARVING,SLIDE STARVING,SNS STARVING,STARVING SLURP 'N' SLIDE,STARVING SLURP N' SLIDE,STARVING SLURP N SLIDE,STARVING SLURP AND SLIDE,STARVING SLURP,STARVING SNS,[4]6MP STARVING,46MP STARVING,[4],6MP STARVING,4,6MP STARVING,[4]6MP STARVING,46MP STARVING,[4],6MP STARVING,4,6MP STARVING,[B]FMP STARVING,BFMP STARVING,[B],FMP STARVING,B,FMP STARVING,[B]FMP STARVING,BFMP STARVING,[B],FMP STARVING,B,FMP STARVING,46 MP STARVING,STARVING [4]6MP,STARVING 46MP,STARVING [4],6MP,STARVING 4,6MP,STARVING [4]6MP,STARVING 46MP,STARVING [4],6MP,STARVING 4,6MP,STARVING [B]FMP,STARVING BFMP,STARVING [B],FMP,STARVING B,FMP,STARVING [B]FMP,STARVING BFMP,STARVING [B],FMP,STARVING B,FMP,STARVING 46 MP",Mid,,[650],[150],['9'],['2.5'],-6.0,,-9,[23],[15],[37],[27],[24],[14],,"[""Goes into recovery on contact, similar to Double's Cilia Slide, granting static frame advantage.\n"", 'Unsafe on both hit and block when Starving.\n', 'When in Starving, Umbrella trips and does into a techable KD when running into a bubble or puddle.']",https://wiki.gbl.gg/images/c/c9/SG_umb_bfmp_hb.png,https://wiki.gbl.gg/images/f/f9/SG_umb_bfmp1_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,SLURP 'N' SLIDE RAVENOUS,"SLURP N' SLIDE RAVENOUS,SLURP N SLIDE RAVENOUS,SLURP AND SLIDE RAVENOUS,SLURP RAVENOUS,SLIDE RAVENOUS,SNS RAVENOUS,RAVENOUS SLURP 'N' SLIDE,RAVENOUS SLURP N' SLIDE,RAVENOUS SLURP N SLIDE,RAVENOUS SLURP AND SLIDE,RAVENOUS SLURP,RAVENOUS SLIDE,RAVENOUS SNS,[4]6MP RAVENOUS,46MP RAVENOUS,[4],6MP RAVENOUS,4,6MP RAVENOUS,[4]6MP RAVENOUS,46MP RAVENOUS,[4],6MP RAVENOUS,4,6MP RAVENOUS,[B]FMP RAVENOUS,BFMP RAVENOUS,[B],FMP RAVENOUS,B,FMP RAVENOUS,[B]FMP RAVENOUS,BFMP RAVENOUS,[B],FMP RAVENOUS,B,FMP RAVENOUS,46 MP RAVENOUS,RAVENOUS [4]6MP,RAVENOUS 46MP,RAVENOUS [4],6MP,RAVENOUS 4,6MP,RAVENOUS [4]6MP,RAVENOUS 46MP,RAVENOUS [4],6MP,RAVENOUS 4,6MP,RAVENOUS [B]FMP,RAVENOUS BFMP,RAVENOUS [B],FMP,RAVENOUS B,FMP,RAVENOUS [B]FMP,RAVENOUS BFMP,RAVENOUS [B],FMP,RAVENOUS B,FMP,RAVENOUS 46 MP",Mid,,[800],[150],['9'],['2.5'],,KD,2,[16],[29],[25],[27],[24],[10],,"[""Goes into recovery on contact, similar to Double's Cilia Slide, granting static frame advantage.\n"", 'When Ravenous, swaps sides on hit which allows for pickups, and travels much further than in other hunger states.\n', 'When not in Starving and running into a bubble or puddle: +100 damage, travel a bit over fullscreen, +4 on block, blockstun increased to 27, hitstop changed to 10.']",https://wiki.gbl.gg/images/c/c9/SG_umb_bfmp_hb.png,https://wiki.gbl.gg/images/f/ff/SG_umb_bfmp2_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,SLURP 'N' SLIDE SATIATED,"SLURP 'N' SLIDE,SLURP N' SLIDE,SLURP N SLIDE,SLURP AND SLIDE,SLURP,SLIDE,SNS,[4]6MP,46MP,[4],6MP,4,6MP,[4]6MP,46MP,[4],6MP,4,6MP,[B]FMP,BFMP,[B],FMP,B,FMP,[B]FMP,BFMP,[B],FMP,B,FMP,46 MP,SLURP N' SLIDE SATIATED,SLURP N SLIDE SATIATED,SLURP AND SLIDE SATIATED,SLURP SATIATED,SLIDE SATIATED,SNS SATIATED,SATIATED SLURP 'N' SLIDE,SATIATED SLURP N' SLIDE,SATIATED SLURP N SLIDE,SATIATED SLURP AND SLIDE,SATIATED SLURP,SATIATED SLIDE,SATIATED SNS,[4]6MP SATIATED,46MP SATIATED,[4],6MP SATIATED,4,6MP SATIATED,[4]6MP SATIATED,46MP SATIATED,[4],6MP SATIATED,4,6MP SATIATED,[B]FMP SATIATED,BFMP SATIATED,[B],FMP SATIATED,B,FMP SATIATED,[B]FMP SATIATED,BFMP SATIATED,[B],FMP SATIATED,B,FMP SATIATED,46 MP SATIATED,SATIATED [4]6MP,SATIATED 46MP,SATIATED [4],6MP,SATIATED 4,6MP,SATIATED [4]6MP,SATIATED 46MP,SATIATED [4],6MP,SATIATED 4,6MP,SATIATED [B]FMP,SATIATED BFMP,SATIATED [B],FMP,SATIATED B,FMP,SATIATED [B]FMP,SATIATED BFMP,SATIATED [B],FMP,SATIATED B,FMP,SATIATED 46 MP",Mid,,[650],[150],['9'],['2.5'],5.0,,2,[20],[15],[25],[27],[24],[14],,"[""Goes into recovery on contact, similar to Double's Cilia Slide, granting static frame advantage.\n"", 'When not in Starving and running into a bubble or puddle: +100 damage, travel a bit over fullscreen, +4 on block, blockstun increased to 27, hitstop changed to 10.']",https://wiki.gbl.gg/images/c/c9/SG_umb_bfmp_hb.png,https://wiki.gbl.gg/images/4/44/SG_umb_bfmp3_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,SLURP 'N' SLIDE OVERSTUFFED,"SLURP N' SLIDE OVERSTUFFED,SLURP N SLIDE OVERSTUFFED,SLURP AND SLIDE OVERSTUFFED,SLURP OVERSTUFFED,SLIDE OVERSTUFFED,SNS OVERSTUFFED,OVERSTUFFED SLURP 'N' SLIDE,OVERSTUFFED SLURP N' SLIDE,OVERSTUFFED SLURP N SLIDE,OVERSTUFFED SLURP AND SLIDE,OVERSTUFFED SLURP,OVERSTUFFED SLIDE,OVERSTUFFED SNS,[4]6MP OVERSTUFFED,46MP OVERSTUFFED,[4],6MP OVERSTUFFED,4,6MP OVERSTUFFED,[4]6MP OVERSTUFFED,46MP OVERSTUFFED,[4],6MP OVERSTUFFED,4,6MP OVERSTUFFED,[B]FMP OVERSTUFFED,BFMP OVERSTUFFED,[B],FMP OVERSTUFFED,B,FMP OVERSTUFFED,[B]FMP OVERSTUFFED,BFMP OVERSTUFFED,[B],FMP OVERSTUFFED,B,FMP OVERSTUFFED,46 MP OVERSTUFFED,OVERSTUFFED [4]6MP,OVERSTUFFED 46MP,OVERSTUFFED [4],6MP,OVERSTUFFED 4,6MP,OVERSTUFFED [4]6MP,OVERSTUFFED 46MP,OVERSTUFFED [4],6MP,OVERSTUFFED 4,6MP,OVERSTUFFED [B]FMP,OVERSTUFFED BFMP,OVERSTUFFED [B],FMP,OVERSTUFFED B,FMP,OVERSTUFFED [B]FMP,OVERSTUFFED BFMP,OVERSTUFFED [B],FMP,OVERSTUFFED B,FMP,OVERSTUFFED 46 MP",Mid,,[1000],[150],['9'],['2.5'],,KD,-12,[24],[17],[37],[24],[24],[12],,"[""Goes into recovery on contact, similar to Double's Cilia Slide, granting static frame advantage.\n"", 'When not in Starving and running into a bubble or puddle: +100 damage, travel a bit over fullscreen, +4 on block, blockstun increased to 27, hitstop changed to 10.']",https://wiki.gbl.gg/images/c/c9/SG_umb_bfmp_hb.png,https://wiki.gbl.gg/images/3/3f/SG_umb_bfmp4_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,HUNGERN RUSH STARVING,"RUSH STARVING,DP STARVING,FLASH KICK STARVING,FLASHKICK STARVING,STARVING HUNGERN RUSH,STARVING RUSH,STARVING DP,STARVING FLASH KICK,STARVING FLASHKICK,[2]8HP STARVING,28HP STARVING,[2],8HP STARVING,2,8HP STARVING,[2]8HP STARVING,28HP STARVING,[2],8HP STARVING,2,8HP STARVING,[D]UHP STARVING,DUHP STARVING,[D],UHP STARVING,D,UHP STARVING,[D]UHP STARVING,DUHP STARVING,[D],UHP STARVING,D,UHP STARVING,CHARGE HP STARVING,STARVING [2]8HP,STARVING 28HP,STARVING [2],8HP,STARVING 2,8HP,STARVING [2]8HP,STARVING 28HP,STARVING [2],8HP,STARVING 2,8HP,STARVING [D]UHP,STARVING DUHP,STARVING [D],UHP,STARVING D,UHP,STARVING [D]UHP,STARVING DUHP,STARVING [D],UHP,STARVING D,UHP,STARVING CHARGE HP",Anti-Air Grab,"Invuln. (Strike),  Hit Grab,
55% Damage Scaling","[500, 650]",,"['4', '8']",['2.5'],,KD,-63,[23],"[2, 6]",[74],['nan'],[17],['N/A (7 on block)'],,"['Airborne 2 frames before active (3 while Overstuffed), making it count as Stage 1.\n', 'Fills the Hungern Bar by 1 pip.\n', 'Unblockable while rising, loses the property as an assist.\n', 'As an assist, applies its 55% scaling on its first hit, lowering the damage of the second one.']",https://wiki.gbl.gg/images/3/31/SG_umb_duhp_hb.png,https://wiki.gbl.gg/images/3/3c/SG_umb_duhp1_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,HUNGERN RUSH RAVENOUS,"RUSH RAVENOUS,DP RAVENOUS,FLASH KICK RAVENOUS,FLASHKICK RAVENOUS,RAVENOUS HUNGERN RUSH,RAVENOUS RUSH,RAVENOUS DP,RAVENOUS FLASH KICK,RAVENOUS FLASHKICK,[2]8HP RAVENOUS,28HP RAVENOUS,[2],8HP RAVENOUS,2,8HP RAVENOUS,[2]8HP RAVENOUS,28HP RAVENOUS,[2],8HP RAVENOUS,2,8HP RAVENOUS,[D]UHP RAVENOUS,DUHP RAVENOUS,[D],UHP RAVENOUS,D,UHP RAVENOUS,[D]UHP RAVENOUS,DUHP RAVENOUS,[D],UHP RAVENOUS,D,UHP RAVENOUS,CHARGE HP RAVENOUS,RAVENOUS [2]8HP,RAVENOUS 28HP,RAVENOUS [2],8HP,RAVENOUS 2,8HP,RAVENOUS [2]8HP,RAVENOUS 28HP,RAVENOUS [2],8HP,RAVENOUS 2,8HP,RAVENOUS [D]UHP,RAVENOUS DUHP,RAVENOUS [D],UHP,RAVENOUS D,UHP,RAVENOUS [D]UHP,RAVENOUS DUHP,RAVENOUS [D],UHP,RAVENOUS D,UHP,RAVENOUS CHARGE HP",Anti-Air Grab,"Invuln. (Strike),  Hit Grab,
55% Damage Scaling","[500, 650]",,"['4', '8']",['2.5'],,KD,-75,[11],"[2, 13]",[79],['nan'],[17],['N/A (7 on block)'],,"['Airborne 2 frames before active (3 while Overstuffed), making it count as Stage 1.\n', 'Fills the Hungern Bar by 1 pip.\n', 'Unblockable while rising, loses the property as an assist.\n', 'As an assist, applies its 55% scaling on its first hit, lowering the damage of the second one.']",https://wiki.gbl.gg/images/3/31/SG_umb_duhp_hb.png,https://wiki.gbl.gg/images/e/e4/SG_umb_duhp2_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,HUNGERN RUSH SATIATED,"HUNGERN RUSH,RUSH,DP,FLASH KICK,FLASHKICK,[2]8HP,28HP,[2],8HP,2,8HP,[2]8HP,28HP,[2],8HP,2,8HP,[D]UHP,DUHP,[D],UHP,D,UHP,[D]UHP,DUHP,[D],UHP,D,UHP,CHARGE HP,RUSH SATIATED,DP SATIATED,FLASH KICK SATIATED,FLASHKICK SATIATED,SATIATED HUNGERN RUSH,SATIATED RUSH,SATIATED DP,SATIATED FLASH KICK,SATIATED FLASHKICK,[2]8HP SATIATED,28HP SATIATED,[2],8HP SATIATED,2,8HP SATIATED,[2]8HP SATIATED,28HP SATIATED,[2],8HP SATIATED,2,8HP SATIATED,[D]UHP SATIATED,DUHP SATIATED,[D],UHP SATIATED,D,UHP SATIATED,[D]UHP SATIATED,DUHP SATIATED,[D],UHP SATIATED,D,UHP SATIATED,CHARGE HP SATIATED,SATIATED [2]8HP,SATIATED 28HP,SATIATED [2],8HP,SATIATED 2,8HP,SATIATED [2]8HP,SATIATED 28HP,SATIATED [2],8HP,SATIATED 2,8HP,SATIATED [D]UHP,SATIATED DUHP,SATIATED [D],UHP,SATIATED D,UHP,SATIATED [D]UHP,SATIATED DUHP,SATIATED [D],UHP,SATIATED D,UHP,SATIATED CHARGE HP",Anti-Air Grab,"Invuln. (Strike),  Hit Grab,
55% Damage Scaling","[500, 650]",,"['4', '8']",['2.5'],,KD,-75,[15],"[2, 13]",[79],['nan'],[17],['N/A (7 on block)'],,"['Airborne 2 frames before active (3 while Overstuffed), making it count as Stage 1.\n', 'Fills the Hungern Bar by 1 pip.\n', 'Unblockable while rising, loses the property as an assist.\n', 'As an assist, applies its 55% scaling on its first hit, lowering the damage of the second one.']",https://wiki.gbl.gg/images/3/31/SG_umb_duhp_hb.png,https://wiki.gbl.gg/images/9/9e/SG_umb_duhp3_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,HUNGERN RUSH OVERSTUFFED,"RUSH OVERSTUFFED,DP OVERSTUFFED,FLASH KICK OVERSTUFFED,FLASHKICK OVERSTUFFED,OVERSTUFFED HUNGERN RUSH,OVERSTUFFED RUSH,OVERSTUFFED DP,OVERSTUFFED FLASH KICK,OVERSTUFFED FLASHKICK,[2]8HP OVERSTUFFED,28HP OVERSTUFFED,[2],8HP OVERSTUFFED,2,8HP OVERSTUFFED,[2]8HP OVERSTUFFED,28HP OVERSTUFFED,[2],8HP OVERSTUFFED,2,8HP OVERSTUFFED,[D]UHP OVERSTUFFED,DUHP OVERSTUFFED,[D],UHP OVERSTUFFED,D,UHP OVERSTUFFED,[D]UHP OVERSTUFFED,DUHP OVERSTUFFED,[D],UHP OVERSTUFFED,D,UHP OVERSTUFFED,CHARGE HP OVERSTUFFED,OVERSTUFFED [2]8HP,OVERSTUFFED 28HP,OVERSTUFFED [2],8HP,OVERSTUFFED 2,8HP,OVERSTUFFED [2]8HP,OVERSTUFFED 28HP,OVERSTUFFED [2],8HP,OVERSTUFFED 2,8HP,OVERSTUFFED [D]UHP,OVERSTUFFED DUHP,OVERSTUFFED [D],UHP,OVERSTUFFED D,UHP,OVERSTUFFED [D]UHP,OVERSTUFFED DUHP,OVERSTUFFED [D],UHP,OVERSTUFFED D,UHP,OVERSTUFFED CHARGE HP",Anti-Air Grab,"Invuln. (Strike),  Hit Grab,
55% Damage Scaling",[900],,['3.6'],['2.5'],,KD,-55,[24],"[3, 3, 4]",[60],[16],[18],[9],,"['Airborne 2 frames before active (3 while Overstuffed), making it count as Stage 1.\n', 'When Overstuffed, becomes a single, non', 'Unblockable while rising, loses the property as an assist.\n', 'As an assist, applies its 55% scaling on its first hit, lowering the damage of the second one.']",https://wiki.gbl.gg/images/3/31/SG_umb_duhp_hb.png,https://wiki.gbl.gg/images/6/6f/SG_umb_duhp4_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,CUTIE PTOOIE,"CUTIE,PTOOIE,214LK,214 LK,214LK,QCBLK,QCB LK,QCBLK,QCB.LK,CUTIE PTOOIE STARVING,CUTIE STARVING,PTOOIE STARVING,214LK STARVING,214 LK STARVING,214LK STARVING,QCBLK STARVING,QCB LK STARVING,QCBLK STARVING,QCB.LK STARVING,STARVING CUTIE PTOOIE,STARVING CUTIE,STARVING PTOOIE,STARVING 214LK,STARVING 214 LK,STARVING 214LK,STARVING QCBLK,STARVING QCB LK,STARVING QCBLK,STARVING QCB.LK,CUTIE PTOOIE RAVENOUS,CUTIE RAVENOUS,PTOOIE RAVENOUS,214LK RAVENOUS,214 LK RAVENOUS,214LK RAVENOUS,QCBLK RAVENOUS,QCB LK RAVENOUS,QCBLK RAVENOUS,QCB.LK RAVENOUS,RAVENOUS CUTIE PTOOIE,RAVENOUS CUTIE,RAVENOUS PTOOIE,RAVENOUS 214LK,RAVENOUS 214 LK,RAVENOUS 214LK,RAVENOUS QCBLK,RAVENOUS QCB LK,RAVENOUS QCBLK,RAVENOUS QCB.LK,CUTIE PTOOIE SATIATED,CUTIE SATIATED,PTOOIE SATIATED,214LK SATIATED,214 LK SATIATED,214LK SATIATED,QCBLK SATIATED,QCB LK SATIATED,QCBLK SATIATED,QCB.LK SATIATED,SATIATED CUTIE PTOOIE,SATIATED CUTIE,SATIATED PTOOIE,SATIATED 214LK,SATIATED 214 LK,SATIATED 214LK,SATIATED QCBLK,SATIATED QCB LK,SATIATED QCBLK,SATIATED QCB.LK,CUTIE PTOOIE OVERSTUFFED,CUTIE OVERSTUFFED,PTOOIE OVERSTUFFED,214LK OVERSTUFFED,214 LK OVERSTUFFED,214LK OVERSTUFFED,QCBLK OVERSTUFFED,QCB LK OVERSTUFFED,QCBLK OVERSTUFFED,QCB.LK OVERSTUFFED,OVERSTUFFED CUTIE PTOOIE,OVERSTUFFED CUTIE,OVERSTUFFED PTOOIE,OVERSTUFFED 214LK,OVERSTUFFED 214 LK,OVERSTUFFED 214LK,OVERSTUFFED QCBLK,OVERSTUFFED QCB LK,OVERSTUFFED QCBLK,OVERSTUFFED QCB.LK,L BUBBLE,L BUBBLE STARVING,STARVING L BUBBLE,L BUBBLE RAVENOUS,RAVENOUS L BUBBLE,L BUBBLE SATIATED,SATIATED L BUBBLE,L BUBBLE OVERSTUFFED,OVERSTUFFED L BUBBLE",Mid,Projectile,['350 / 500'],[150],['7.2'],['2.5'],,-5 /  KD,-7,[18],['~178'],[30],[-1629],[-1520],[-67],,"['Empties the Hungern Bar by half a pip then fills it by one pip.\n', 'Second values are when Overstuffed.\n', 'Hit/Blockstun and Hitstop increased based on travel time, bubble travels ~60% of the screen.\n', 'No bubble is spawned while Starving, but you are immediately placed into Ravenous.']",https://wiki.gbl.gg/images/d/de/SG_umb_qcblk_hb.png,https://wiki.gbl.gg/images/d/d5/SG_umb_qcblk_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,BOBBLIN' BUBBLE SUMMON,"BOBBLIN' BUBBLE,BOBBLIN BUBBLE,BOBBLIN BUBBLE SUMMON,214MK,214 MK,214MK,QCBMK,QCB MK,QCBMK,QCB.MK,BOBBLIN' BUBBLE STARVING,BOBBLIN' BUBBLE SUMMON STARVING,BOBBLIN BUBBLE STARVING,BOBBLIN BUBBLE SUMMON STARVING,214MK STARVING,214 MK STARVING,214MK STARVING,QCBMK STARVING,QCB MK STARVING,QCBMK STARVING,QCB.MK STARVING,STARVING BOBBLIN' BUBBLE,STARVING BOBBLIN' BUBBLE SUMMON,STARVING BOBBLIN BUBBLE,STARVING BOBBLIN BUBBLE SUMMON,STARVING 214MK,STARVING 214 MK,STARVING 214MK,STARVING QCBMK,STARVING QCB MK,STARVING QCBMK,STARVING QCB.MK,BOBBLIN' BUBBLE RAVENOUS,BOBBLIN' BUBBLE SUMMON RAVENOUS,BOBBLIN BUBBLE RAVENOUS,BOBBLIN BUBBLE SUMMON RAVENOUS,214MK RAVENOUS,214 MK RAVENOUS,214MK RAVENOUS,QCBMK RAVENOUS,QCB MK RAVENOUS,QCBMK RAVENOUS,QCB.MK RAVENOUS,RAVENOUS BOBBLIN' BUBBLE,RAVENOUS BOBBLIN' BUBBLE SUMMON,RAVENOUS BOBBLIN BUBBLE,RAVENOUS BOBBLIN BUBBLE SUMMON,RAVENOUS 214MK,RAVENOUS 214 MK,RAVENOUS 214MK,RAVENOUS QCBMK,RAVENOUS QCB MK,RAVENOUS QCBMK,RAVENOUS QCB.MK,BOBBLIN' BUBBLE SATIATED,BOBBLIN' BUBBLE SUMMON SATIATED,BOBBLIN BUBBLE SATIATED,BOBBLIN BUBBLE SUMMON SATIATED,214MK SATIATED,214 MK SATIATED,214MK SATIATED,QCBMK SATIATED,QCB MK SATIATED,QCBMK SATIATED,QCB.MK SATIATED,SATIATED BOBBLIN' BUBBLE,SATIATED BOBBLIN' BUBBLE SUMMON,SATIATED BOBBLIN BUBBLE,SATIATED BOBBLIN BUBBLE SUMMON,SATIATED 214MK,SATIATED 214 MK,SATIATED 214MK,SATIATED QCBMK,SATIATED QCB MK,SATIATED QCBMK,SATIATED QCB.MK,BOBBLIN' BUBBLE OVERSTUFFED,BOBBLIN' BUBBLE SUMMON OVERSTUFFED,BOBBLIN BUBBLE OVERSTUFFED,BOBBLIN BUBBLE SUMMON OVERSTUFFED,214MK OVERSTUFFED,214 MK OVERSTUFFED,214MK OVERSTUFFED,QCBMK OVERSTUFFED,QCB MK OVERSTUFFED,QCBMK OVERSTUFFED,QCB.MK OVERSTUFFED,OVERSTUFFED BOBBLIN' BUBBLE,OVERSTUFFED BOBBLIN' BUBBLE SUMMON,OVERSTUFFED BOBBLIN BUBBLE,OVERSTUFFED BOBBLIN BUBBLE SUMMON,OVERSTUFFED 214MK,OVERSTUFFED 214 MK,OVERSTUFFED 214MK,OVERSTUFFED QCBMK,OVERSTUFFED QCB MK,OVERSTUFFED QCBMK,OVERSTUFFED QCB.MK,M BUBBLE,M BUBBLE STARVING,STARVING M BUBBLE,M BUBBLE RAVENOUS,RAVENOUS M BUBBLE,M BUBBLE SATIATED,SATIATED M BUBBLE,M BUBBLE OVERSTUFFED,OVERSTUFFED M BUBBLE,BOBBLE,BOBBLE STARVING,BOBBLE RAVENOUS,BOBBLE SATIATED,BOBBLE OVERSTUFFED,STARVING BOBBLE,RAVENOUS BOBBLE,SATIATED BOBBLE,OVERSTUFFED BOBBLE",nan,,['nan'],,['0'],['2.5'],,nan,nan,"[21, 12]",['nan'],[24],['nan'],['nan'],['nan'],,"['Spawns a bubble that travels ~55% of the screen before staying in place briefly.\n', 'Bubble spawns on f22 and is not interactable until frame 13 of spawning.\n', 'Jumping onto the bubble gains Umbrella a new jump arc that is both high up and travels far, popping the bubble and leaving a puddle. By holding left or right Umbrella can influence the trajectory of her jump, like Marvel superjumps.\n', ""Can be struck by SLURP N' SLIDE to enhance it, leaving a puddle underneath.\n"", ""See also BOBBLIN' BUBBLE POP for the pop itself.""]",https://wiki.gbl.gg/images/2/2e/SG_umb_qcbmk_hb.png,https://wiki.gbl.gg/images/4/47/SG_umb_qcbmk1_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,BOBBLIN' BUBBLE POP,"BOBBLIN BUBBLE POP,BOBBLIN POP,BOBBLIN' POP,M BUBBLE POP",Mid,Projectile,['500 / 700'],['225 / 300'],['1'],,,KD,nan,[12],"[1, 1, 1]",['nan'],[25],[20],[7],,"['Second damage value is when Overstuffed.\n', ""See BOBBLIN' BUBBLE SUMMON for the move that creates the bubble.""]",https://wiki.gbl.gg/images/2/2e/SG_umb_qcbmk_hb.png,https://wiki.gbl.gg/images/4/47/SG_umb_qcbmk1_fd.png,SPECIAL_MOVE,20.0
UMBRELLA,WISH MAKER,"WISH,WM,WISHMAKER,214HK,214 HK,214HK,QCBHK,QCB HK,QCBHK,QCB.HK,WISH STARVING,WM STARVING,WISH MAKER STARVING,WISHMAKER STARVING,214HK STARVING,214 HK STARVING,214HK STARVING,QCBHK STARVING,QCB HK STARVING,QCBHK STARVING,QCB.HK STARVING,STARVING WISH,STARVING WISH MAKER,STARVING WM,STARVING WISHMAKER,STARVING 214HK,STARVING 214 HK,STARVING 214HK,STARVING QCBHK,STARVING QCB HK,STARVING QCBHK,STARVING QCB.HK,WISH RAVENOUS,WISH MAKER RAVENOUS,WM RAVENOUS,WISHMAKER RAVENOUS,214HK RAVENOUS,214 HK RAVENOUS,214HK RAVENOUS,QCBHK RAVENOUS,QCB HK RAVENOUS,QCBHK RAVENOUS,QCB.HK RAVENOUS,RAVENOUS WISH,RAVENOUS WISH MAKER,RAVENOUS WM,RAVENOUS WISHMAKER,RAVENOUS 214HK,RAVENOUS 214 HK,RAVENOUS 214HK,RAVENOUS QCBHK,RAVENOUS QCB HK,RAVENOUS QCBHK,RAVENOUS QCB.HK,WISH SATIATED,WISH MAKER SATIATED,WM SATIATED,WISHMAKER SATIATED,214HK SATIATED,214 HK SATIATED,214HK SATIATED,QCBHK SATIATED,QCB HK SATIATED,QCBHK SATIATED,QCB.HK SATIATED,SATIATED WISH,SATIATED WISH MAKER,SATIATED WM,SATIATED WISHMAKER,SATIATED 214HK,SATIATED 214 HK,SATIATED 214HK,SATIATED QCBHK,SATIATED QCB HK,SATIATED QCBHK,SATIATED QCB.HK,WISH OVERSTUFFED,WISH MAKER OVERSTUFFED,WM OVERSTUFFED,WISHMAKER OVERSTUFFED,214HK OVERSTUFFED,214 HK OVERSTUFFED,214HK OVERSTUFFED,QCBHK OVERSTUFFED,QCB HK OVERSTUFFED,QCBHK OVERSTUFFED,QCB.HK OVERSTUFFED,OVERSTUFFED WISH,OVERSTUFFED WISH MAKER,OVERSTUFFED WM,OVERSTUFFED WISHMAKER,OVERSTUFFED 214HK,OVERSTUFFED 214 HK,OVERSTUFFED 214HK,OVERSTUFFED QCBHK,OVERSTUFFED QCB HK,OVERSTUFFED QCBHK,OVERSTUFFED QCB.HK,H BUBBLE,H BUBBLE STARVING,STARVING H BUBBLE,H BUBBLE RAVENOUS,RAVENOUS H BUBBLE,H BUBBLE SATIATED,SATIATED H BUBBLE,H BUBBLE OVERSTUFFED,OVERSTUFFED H BUBBLE",Mid,"50% Damage Scaling,
Hit Grab, Projectile",[0],,['0'],['2.5'],,nan,-9,[30],['107 / 179'],[36],[15],[19],['0 (6 on block)'],,"['No bubble is spawned while Starving.\n', 'Second active value is while Overstuffed, the bubble travels for significantly longer.\n', 'Puts the opponent into a trapped state on hit that lasts for 98f, and has 15f of regular hitstun afterwards.\n', 'Pops and spawns a puddle after being hit or after the trapped state ends.']",https://wiki.gbl.gg/images/9/9a/SG_umb_qcbhk_hb.png,https://wiki.gbl.gg/images/a/a1/SG_umb_qcbhk1_fd.png,SPECIAL_MOVE,20.0
